Id,Id2,Geography,Total,Occupied,Vacant
1000000US210670039041004,210670039041004,"Block 1004, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",8,7,1
1000000US210670039041005,210670039041005,"Block 1005, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",23,21,2
1000000US210670039041006,210670039041006,"Block 1006, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",24,17,7
1000000US210670039041007,210670039041007,"Block 1007, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",23,17,6
1000000US210670039041008,210670039041008,"Block 1008, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",5,5,0
1000000US210670039041009,210670039041009,"Block 1009, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",10,8,2
1000000US210670039041010,210670039041010,"Block 1010, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",17,17,0
1000000US210670039041011,210670039041011,"Block 1011, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",4,4,0
1000000US210670039041012,210670039041012,"Block 1012, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039041013,210670039041013,"Block 1013, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",9,9,0
1000000US210670039041014,210670039041014,"Block 1014, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039041015,210670039041015,"Block 1015, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039041016,210670039041016,"Block 1016, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039041017,210670039041017,"Block 1017, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039041018,210670039041018,"Block 1018, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",6,6,0
1000000US210670039041019,210670039041019,"Block 1019, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",6,3,3
1000000US210670039041020,210670039041020,"Block 1020, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",6,5,1
1000000US210670039041021,210670039041021,"Block 1021, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",24,20,4
1000000US210670039041022,210670039041022,"Block 1022, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",247,235,12
1000000US210670039041023,210670039041023,"Block 1023, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",11,10,1
1000000US210670039041024,210670039041024,"Block 1024, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",53,53,0
1000000US210670039041025,210670039041025,"Block 1025, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",34,30,4
1000000US210670039041026,210670039041026,"Block 1026, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",5,4,1
1000000US210670039041027,210670039041027,"Block 1027, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039041028,210670039041028,"Block 1028, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039041029,210670039041029,"Block 1029, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",1,1,0
1000000US210670039041030,210670039041030,"Block 1030, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",23,20,3
1000000US210670039041031,210670039041031,"Block 1031, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",13,12,1
1000000US210670039041032,210670039041032,"Block 1032, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",16,15,1
1000000US210670039041033,210670039041033,"Block 1033, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",13,13,0
1000000US210670039041034,210670039041034,"Block 1034, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",50,47,3
1000000US210670039041035,210670039041035,"Block 1035, Block Group 1, Census Tract 39.04, Fayette County, Kentucky",2,1,1
1000000US210670039042000,210670039042000,"Block 2000, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",71,67,4
1000000US210670039042001,210670039042001,"Block 2001, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",32,30,2
1000000US210670039042002,210670039042002,"Block 2002, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",8,8,0
1000000US210670039042003,210670039042003,"Block 2003, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039042004,210670039042004,"Block 2004, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",57,56,1
1000000US210670039042005,210670039042005,"Block 2005, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",27,24,3
1000000US210670039042006,210670039042006,"Block 2006, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",66,65,1
1000000US210670039042007,210670039042007,"Block 2007, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",27,26,1
1000000US210670039042008,210670039042008,"Block 2008, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039042009,210670039042009,"Block 2009, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",2,2,0
1000000US210670039042010,210670039042010,"Block 2010, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",4,4,0
1000000US210670039042011,210670039042011,"Block 2011, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",50,48,2
1000000US210670039042012,210670039042012,"Block 2012, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",1,1,0
1000000US210670039042013,210670039042013,"Block 2013, Block Group 2, Census Tract 39.04, Fayette County, Kentucky",6,6,0
1000000US210670039043000,210670039043000,"Block 3000, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043001,210670039043001,"Block 3001, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",2,2,0
1000000US210670039043002,210670039043002,"Block 3002, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",20,18,2
1000000US210670039043003,210670039043003,"Block 3003, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",19,17,2
1000000US210670039043004,210670039043004,"Block 3004, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",23,21,2
1000000US210670039043005,210670039043005,"Block 3005, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",26,24,2
1000000US210670039043006,210670039043006,"Block 3006, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043007,210670039043007,"Block 3007, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043008,210670039043008,"Block 3008, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043009,210670039043009,"Block 3009, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039043010,210670039043010,"Block 3010, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",1,1,0
1000000US210670039043011,210670039043011,"Block 3011, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",37,36,1
1000000US210670039043012,210670039043012,"Block 3012, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",15,14,1
1000000US210670039043013,210670039043013,"Block 3013, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",8,8,0
1000000US210670039043014,210670039043014,"Block 3014, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043015,210670039043015,"Block 3015, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043016,210670039043016,"Block 3016, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043017,210670039043017,"Block 3017, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039043018,210670039043018,"Block 3018, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",1,1,0
1000000US210670039043019,210670039043019,"Block 3019, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",2,2,0
1000000US210670039043020,210670039043020,"Block 3020, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039043021,210670039043021,"Block 3021, Block Group 3, Census Tract 39.04, Fayette County, Kentucky",23,23,0
1000000US210670039044000,210670039044000,"Block 4000, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",65,62,3
1000000US210670039044001,210670039044001,"Block 4001, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",1,1,0
1000000US210670039044002,210670039044002,"Block 4002, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039044003,210670039044003,"Block 4003, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",10,8,2
1000000US210670039044004,210670039044004,"Block 4004, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",2,2,0
1000000US210670039044005,210670039044005,"Block 4005, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044006,210670039044006,"Block 4006, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",3,3,0
1000000US210670039044007,210670039044007,"Block 4007, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044008,210670039044008,"Block 4008, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",2,2,0
1000000US210670039044009,210670039044009,"Block 4009, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",24,24,0
1000000US210670039044010,210670039044010,"Block 4010, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",1,1,0
1000000US210670039044011,210670039044011,"Block 4011, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",4,3,1
1000000US210670039044012,210670039044012,"Block 4012, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",92,87,5
1000000US210670039044013,210670039044013,"Block 4013, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",66,65,1
1000000US210670039044014,210670039044014,"Block 4014, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",63,60,3
1000000US210670039044015,210670039044015,"Block 4015, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",16,15,1
1000000US210670039044016,210670039044016,"Block 4016, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",12,11,1
1000000US210670039044017,210670039044017,"Block 4017, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",5,4,1
1000000US210670039044018,210670039044018,"Block 4018, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",10,10,0
1000000US210670039044019,210670039044019,"Block 4019, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044020,210670039044020,"Block 4020, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044021,210670039044021,"Block 4021, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044022,210670039044022,"Block 4022, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044023,210670039044023,"Block 4023, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044024,210670039044024,"Block 4024, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044025,210670039044025,"Block 4025, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044026,210670039044026,"Block 4026, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",0,0,0
1000000US210670039044027,210670039044027,"Block 4027, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",4,4,0
1000000US210670039044028,210670039044028,"Block 4028, Block Group 4, Census Tract 39.04, Fayette County, Kentucky",2,2,0
1000000US210670039051000,210670039051000,"Block 1000, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",1,1,0
1000000US210670039051001,210670039051001,"Block 1001, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051002,210670039051002,"Block 1002, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",299,288,11
1000000US210670039051003,210670039051003,"Block 1003, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051004,210670039051004,"Block 1004, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051005,210670039051005,"Block 1005, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051006,210670039051006,"Block 1006, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051007,210670039051007,"Block 1007, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051008,210670039051008,"Block 1008, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051009,210670039051009,"Block 1009, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051010,210670039051010,"Block 1010, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051011,210670039051011,"Block 1011, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051012,210670039051012,"Block 1012, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051013,210670039051013,"Block 1013, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051014,210670039051014,"Block 1014, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051015,210670039051015,"Block 1015, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051016,210670039051016,"Block 1016, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051017,210670039051017,"Block 1017, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",53,53,0
1000000US210670039051018,210670039051018,"Block 1018, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",134,129,5
1000000US210670039051019,210670039051019,"Block 1019, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",21,21,0
1000000US210670039051020,210670039051020,"Block 1020, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",39,39,0
1000000US210670039051021,210670039051021,"Block 1021, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",20,20,0
1000000US210670039051022,210670039051022,"Block 1022, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",31,30,1
1000000US210670039051023,210670039051023,"Block 1023, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",6,6,0
1000000US210670039051024,210670039051024,"Block 1024, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051025,210670039051025,"Block 1025, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051026,210670039051026,"Block 1026, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051027,210670039051027,"Block 1027, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",131,117,14
1000000US210670039051028,210670039051028,"Block 1028, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",3,3,0
1000000US210670039051029,210670039051029,"Block 1029, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",15,14,1
1000000US210670039051030,210670039051030,"Block 1030, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051031,210670039051031,"Block 1031, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",397,378,19
1000000US210670039051032,210670039051032,"Block 1032, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",19,15,4
1000000US210670039051033,210670039051033,"Block 1033, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",1,1,0
1000000US210670039051034,210670039051034,"Block 1034, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",35,34,1
1000000US210670039051035,210670039051035,"Block 1035, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",160,141,19
1000000US210670039051036,210670039051036,"Block 1036, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",18,17,1
1000000US210670039051037,210670039051037,"Block 1037, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",13,12,1
1000000US210670039051038,210670039051038,"Block 1038, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",17,16,1
1000000US210670039051039,210670039051039,"Block 1039, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",12,12,0
1000000US210670039051040,210670039051040,"Block 1040, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",16,15,1
1000000US210670039051041,210670039051041,"Block 1041, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",30,29,1
1000000US210670039051042,210670039051042,"Block 1042, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051043,210670039051043,"Block 1043, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",116,105,11
1000000US210670039051044,210670039051044,"Block 1044, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051045,210670039051045,"Block 1045, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039051046,210670039051046,"Block 1046, Block Group 1, Census Tract 39.05, Fayette County, Kentucky",0,0,0
1000000US210670039061000,210670039061000,"Block 1000, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",33,31,2
1000000US210670039061001,210670039061001,"Block 1001, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",0,0,0
1000000US210670039061002,210670039061002,"Block 1002, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",0,0,0
1000000US210670039061003,210670039061003,"Block 1003, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",91,89,2
1000000US210670039061004,210670039061004,"Block 1004, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",98,97,1
1000000US210670039061005,210670039061005,"Block 1005, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",79,77,2
1000000US210670039061006,210670039061006,"Block 1006, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",56,55,1
1000000US210670039061007,210670039061007,"Block 1007, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",18,18,0
1000000US210670039061008,210670039061008,"Block 1008, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",0,0,0
1000000US210670039061009,210670039061009,"Block 1009, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",27,25,2
1000000US210670039061010,210670039061010,"Block 1010, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",0,0,0
1000000US210670039061011,210670039061011,"Block 1011, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",70,67,3
1000000US210670039061012,210670039061012,"Block 1012, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",51,49,2
1000000US210670039061013,210670039061013,"Block 1013, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",0,0,0
1000000US210670039061014,210670039061014,"Block 1014, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",31,30,1
1000000US210670039061015,210670039061015,"Block 1015, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",115,112,3
1000000US210670039061016,210670039061016,"Block 1016, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",71,69,2
1000000US210670039061017,210670039061017,"Block 1017, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",245,240,5
1000000US210670039061018,210670039061018,"Block 1018, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",6,6,0
1000000US210670039061019,210670039061019,"Block 1019, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",25,25,0
1000000US210670039061020,210670039061020,"Block 1020, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",12,12,0
1000000US210670039061021,210670039061021,"Block 1021, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",15,15,0
1000000US210670039061022,210670039061022,"Block 1022, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",63,63,0
1000000US210670039061023,210670039061023,"Block 1023, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",62,62,0
1000000US210670039061024,210670039061024,"Block 1024, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",32,32,0
1000000US210670039061025,210670039061025,"Block 1025, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",87,86,1
1000000US210670039061026,210670039061026,"Block 1026, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",40,40,0
1000000US210670039061027,210670039061027,"Block 1027, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",13,13,0
1000000US210670039061028,210670039061028,"Block 1028, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",26,26,0
1000000US210670039061029,210670039061029,"Block 1029, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",25,25,0
1000000US210670039061030,210670039061030,"Block 1030, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",27,27,0
1000000US210670039061031,210670039061031,"Block 1031, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",69,68,1
1000000US210670039061032,210670039061032,"Block 1032, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",94,94,0
1000000US210670039061033,210670039061033,"Block 1033, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",25,25,0
1000000US210670039061034,210670039061034,"Block 1034, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",5,5,0
1000000US210670039061035,210670039061035,"Block 1035, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",6,6,0
1000000US210670039061036,210670039061036,"Block 1036, Block Group 1, Census Tract 39.06, Fayette County, Kentucky",2,1,1
1000000US210670039071000,210670039071000,"Block 1000, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",420,405,15
1000000US210670039071001,210670039071001,"Block 1001, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",14,14,0
1000000US210670039071002,210670039071002,"Block 1002, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",37,37,0
1000000US210670039071003,210670039071003,"Block 1003, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",38,32,6
1000000US210670039071004,210670039071004,"Block 1004, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",29,26,3
1000000US210670039071005,210670039071005,"Block 1005, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",211,203,8
1000000US210670039071006,210670039071006,"Block 1006, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",18,14,4
1000000US210670039071007,210670039071007,"Block 1007, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",59,59,0
1000000US210670039071008,210670039071008,"Block 1008, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",78,77,1
1000000US210670039071009,210670039071009,"Block 1009, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",19,18,1
1000000US210670039071010,210670039071010,"Block 1010, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",203,167,36
1000000US210670039071011,210670039071011,"Block 1011, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",101,88,13
1000000US210670039071012,210670039071012,"Block 1012, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",82,74,8
1000000US210670039071013,210670039071013,"Block 1013, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",136,107,29
1000000US210670039071014,210670039071014,"Block 1014, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",977,804,173
1000000US210670039071015,210670039071015,"Block 1015, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",263,248,15
1000000US210670039071016,210670039071016,"Block 1016, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071017,210670039071017,"Block 1017, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071018,210670039071018,"Block 1018, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071019,210670039071019,"Block 1019, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071020,210670039071020,"Block 1020, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071021,210670039071021,"Block 1021, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071022,210670039071022,"Block 1022, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071023,210670039071023,"Block 1023, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071024,210670039071024,"Block 1024, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071025,210670039071025,"Block 1025, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",59,58,1
1000000US210670039071026,210670039071026,"Block 1026, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",45,44,1
1000000US210670039071027,210670039071027,"Block 1027, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",5,4,1
1000000US210670039071028,210670039071028,"Block 1028, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",10,10,0
1000000US210670039071029,210670039071029,"Block 1029, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071030,210670039071030,"Block 1030, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670039071031,210670039071031,"Block 1031, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",1,1,0
1000000US210670039071032,210670039071032,"Block 1032, Block Group 1, Census Tract 39.07, Fayette County, Kentucky",0,0,0
1000000US210670040011000,210670040011000,"Block 1000, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",164,155,9
1000000US210670040011001,210670040011001,"Block 1001, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",24,24,0
1000000US210670040011002,210670040011002,"Block 1002, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",21,20,1
1000000US210670040011003,210670040011003,"Block 1003, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",37,35,2
1000000US210670040011004,210670040011004,"Block 1004, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",20,20,0
1000000US210670040011005,210670040011005,"Block 1005, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",86,85,1
1000000US210670040011006,210670040011006,"Block 1006, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",141,139,2
1000000US210670040011007,210670040011007,"Block 1007, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",141,134,7
1000000US210670040011008,210670040011008,"Block 1008, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",42,41,1
1000000US210670040011009,210670040011009,"Block 1009, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",14,14,0
1000000US210670040011010,210670040011010,"Block 1010, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",35,33,2
1000000US210670040011011,210670040011011,"Block 1011, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",137,132,5
1000000US210670040011012,210670040011012,"Block 1012, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",23,22,1
1000000US210670040011013,210670040011013,"Block 1013, Block Group 1, Census Tract 40.01, Fayette County, Kentucky",13,12,1
1000000US210670040012000,210670040012000,"Block 2000, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",195,190,5
1000000US210670040012001,210670040012001,"Block 2001, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",41,41,0
1000000US210670040012002,210670040012002,"Block 2002, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",26,26,0
1000000US210670040012003,210670040012003,"Block 2003, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",593,553,40
1000000US210670040012004,210670040012004,"Block 2004, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",371,343,28
1000000US210670040012005,210670040012005,"Block 2005, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",0,0,0
1000000US210670040012006,210670040012006,"Block 2006, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",52,52,0
1000000US210670040012007,210670040012007,"Block 2007, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",7,7,0
1000000US210670040012008,210670040012008,"Block 2008, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",13,13,0
1000000US210670040012009,210670040012009,"Block 2009, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",89,87,2
1000000US210670040012010,210670040012010,"Block 2010, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",481,384,97
1000000US210670040012011,210670040012011,"Block 2011, Block Group 2, Census Tract 40.01, Fayette County, Kentucky",12,12,0
